path,owner,bytes,physical_lines,code_lines,classification,is_rust,embedded_test_lines
crates/arcweft-lang-hir/src/final_lowering/item_lowering/retained.rs,arcweft-lang-hir,16702,401,379,production,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/style.rs,arcweft-lang-hir,25177,582,555,production,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/activity.rs,arcweft-lang-hir,23953,670,642,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/entry.rs,arcweft-lang-hir,46620,1291,1242,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/extern_capability.rs,arcweft-lang-hir,37152,1043,998,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/flow.rs,arcweft-lang-hir,61493,1717,1652,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/flow_transaction.rs,arcweft-lang-hir,22520,585,549,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/function.rs,arcweft-lang-hir,58965,1689,1631,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/item_sources.rs,arcweft-lang-hir,30064,856,820,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/layer.rs,arcweft-lang-hir,27933,752,723,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/metric.rs,arcweft-lang-hir,26471,729,694,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/predicate.rs,arcweft-lang-hir,42940,1249,1205,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/proof.rs,arcweft-lang-hir,44265,1285,1235,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/removed_form_recovery.rs,arcweft-lang-hir,4237,102,94,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/resource.rs,arcweft-lang-hir,15550,462,441,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/style.rs,arcweft-lang-hir,30153,869,823,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/style_freeze.rs,arcweft-lang-hir,12584,346,330,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/synthetic_roles.rs,arcweft-lang-hir,12728,369,343,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/test_bench.rs,arcweft-lang-hir,12342,370,352,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/trait_impl.rs,arcweft-lang-hir,33854,972,938,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests/view.rs,arcweft-lang-hir,14931,454,432,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/tests.rs,arcweft-lang-hir,85716,2449,2348,test,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering/trait_impl.rs,arcweft-lang-hir,28303,670,637,production,true,0
crates/arcweft-lang-hir/src/final_lowering/item_lowering.rs,arcweft-lang-hir,32436,834,783,production,true,0
crates/arcweft-lang-hir/src/final_lowering/literal_projection.rs,arcweft-lang-hir,20023,481,445,production,true,0
crates/arcweft-lang-hir/src/final_lowering/name_projection.rs,arcweft-lang-hir,1567,45,36,production,true,0
crates/arcweft-lang-hir/src/final_lowering/path_projection.rs,arcweft-lang-hir,12982,355,312,production,true,114
crates/arcweft-lang-hir/src/final_lowering/pattern_lowering/binding_plan.rs,arcweft-lang-hir,20834,564,525,production,true,0
crates/arcweft-lang-hir/src/final_lowering/pattern_lowering/leaf.rs,arcweft-lang-hir,3394,79,72,production,true,0
crates/arcweft-lang-hir/src/final_lowering/pattern_lowering/tests/attached_matrix.rs,arcweft-lang-hir,68646,1792,1747,test,true,0
crates/arcweft-lang-hir/src/final_lowering/pattern_lowering/tests/payload_freeze.rs,arcweft-lang-hir,7338,197,187,test,true,0
crates/arcweft-lang-hir/src/final_lowering/pattern_lowering/tests.rs,arcweft-lang-hir,55962,1510,1438,test,true,0
crates/arcweft-lang-hir/src/final_lowering/pattern_lowering.rs,arcweft-lang-hir,48835,1300,1231,production,true,0
crates/arcweft-lang-hir/src/final_lowering/statement_lowering/assignment.rs,arcweft-lang-hir,4985,126,116,production,true,0
crates/arcweft-lang-hir/src/final_lowering/statement_lowering/keyword.rs,arcweft-lang-hir,9269,215,208,production,true,0
crates/arcweft-lang-hir/src/final_lowering/statement_lowering/required_operand.rs,arcweft-lang-hir,5943,152,142,production,true,0
crates/arcweft-lang-hir/src/final_lowering/statement_lowering/thread_control.rs,arcweft-lang-hir,25649,544,533,production,true,0
crates/arcweft-lang-hir/src/final_lowering/statement_lowering.rs,arcweft-lang-hir,87858,2105,2024,production,true,0
crates/arcweft-lang-hir/src/final_lowering/tests/closure_calls.rs,arcweft-lang-hir,1985,72,66,test,true,0
crates/arcweft-lang-hir/src/final_lowering/tests.rs,arcweft-lang-hir,18694,517,481,test,true,0
crates/arcweft-lang-hir/src/final_lowering/thread_body_lowering.rs,arcweft-lang-hir,16196,402,376,production,true,0
crates/arcweft-lang-hir/src/final_lowering/type_ref_lowering/tests.rs,arcweft-lang-hir,36755,961,905,test,true,0
crates/arcweft-lang-hir/src/final_lowering/type_ref_lowering.rs,arcweft-lang-hir,13418,325,300,production,true,0
crates/arcweft-lang-hir/src/final_lowering.rs,arcweft-lang-hir,57346,1472,1310,production,true,0
crates/arcweft-lang-hir/src/final_project/dialogue_lines.rs,arcweft-lang-hir,32649,914,824,production,true,0
crates/arcweft-lang-hir/src/final_project/runtime_semantic_owners/digest.rs,arcweft-lang-hir,8905,211,201,production,true,0
crates/arcweft-lang-hir/src/final_project/runtime_semantic_owners/tests.rs,arcweft-lang-hir,3408,93,86,test,true,0
crates/arcweft-lang-hir/src/final_project/runtime_semantic_owners/validation.rs,arcweft-lang-hir,9627,266,257,production,true,0
crates/arcweft-lang-hir/src/final_project/runtime_semantic_owners.rs,arcweft-lang-hir,51221,1398,1277,production,true,0
crates/arcweft-lang-hir/src/final_project/selected_expressions.rs,arcweft-lang-hir,44015,1159,1056,production,true,0
crates/arcweft-lang-hir/src/final_project/semantic_paths/tests.rs,arcweft-lang-hir,36042,1005,968,test,true,0
crates/arcweft-lang-hir/src/final_project/semantic_paths.rs,arcweft-lang-hir,237862,6396,5850,production,true,0
crates/arcweft-lang-hir/src/final_project/tests.rs,arcweft-lang-hir,172790,4837,4691,test,true,0
crates/arcweft-lang-hir/src/final_project/type_roots/tests.rs,arcweft-lang-hir,2104,69,62,test,true,0
crates/arcweft-lang-hir/src/final_project/type_roots.rs,arcweft-lang-hir,7578,211,178,production,true,0
crates/arcweft-lang-hir/src/final_project.rs,arcweft-lang-hir,39150,1049,886,production,true,0
crates/arcweft-lang-hir/src/fx.rs,arcweft-lang-hir,485,16,11,production,true,0
crates/arcweft-lang-hir/src/identity/tests.rs,arcweft-lang-hir,23765,741,692,test,true,0
crates/arcweft-lang-hir/src/identity.rs,arcweft-lang-hir,28794,968,769,production,true,0
crates/arcweft-lang-hir/src/item/callable.rs,arcweft-lang-hir,25670,912,754,production,true,0
crates/arcweft-lang-hir/src/item/entry.rs,arcweft-lang-hir,22947,837,723,production,true,0
crates/arcweft-lang-hir/src/item/flow/tests.rs,arcweft-lang-hir,18864,627,596,test,true,0
crates/arcweft-lang-hir/src/item/flow.rs,arcweft-lang-hir,18845,594,499,production,true,0
crates/arcweft-lang-hir/src/item/host/tests.rs,arcweft-lang-hir,17626,572,550,test,true,0
crates/arcweft-lang-hir/src/item/host.rs,arcweft-lang-hir,27254,997,852,production,true,0
crates/arcweft-lang-hir/src/item/member_index.rs,arcweft-lang-hir,5116,152,134,production,true,0
crates/arcweft-lang-hir/src/item/nominal.rs,arcweft-lang-hir,7435,301,255,production,true,0
crates/arcweft-lang-hir/src/item/retained.rs,arcweft-lang-hir,47316,1544,1366,production,true,0
crates/arcweft-lang-hir/src/item/tests.rs,arcweft-lang-hir,34618,1021,967,test,true,0
crates/arcweft-lang-hir/src/item/trait_impl.rs,arcweft-lang-hir,20398,698,600,production,true,0
crates/arcweft-lang-hir/src/item.rs,arcweft-lang-hir,42403,1212,1087,production,true,0
crates/arcweft-lang-hir/src/leaf/tests.rs,arcweft-lang-hir,25917,760,702,test,true,0
crates/arcweft-lang-hir/src/leaf.rs,arcweft-lang-hir,48744,1502,1127,production,true,0
crates/arcweft-lang-hir/src/lib.rs,arcweft-lang-hir,702,30,24,facade,true,0
crates/arcweft-lang-hir/src/line_identity/builder.rs,arcweft-lang-hir,20122,528,486,production,true,0
crates/arcweft-lang-hir/src/line_identity/diagnostic.rs,arcweft-lang-hir,13250,403,369,production,true,0
crates/arcweft-lang-hir/src/line_identity/sites.rs,arcweft-lang-hir,12070,323,304,production,true,0
crates/arcweft-lang-hir/src/line_identity.rs,arcweft-lang-hir,15553,465,385,production,true,0
crates/arcweft-lang-hir/src/lowering.rs,arcweft-lang-hir,14438,422,357,production,true,0
crates/arcweft-lang-hir/src/module/capture_validation.rs,arcweft-lang-hir,4816,116,107,production,true,0
crates/arcweft-lang-hir/src/module/local_resolution.rs,arcweft-lang-hir,7646,217,187,production,true,0
crates/arcweft-lang-hir/src/module/resolution.rs,arcweft-lang-hir,12244,321,237,production,true,0
crates/arcweft-lang-hir/src/module/resolution_tests.rs,arcweft-lang-hir,30954,872,814,test,true,0
crates/arcweft-lang-hir/src/module/scope_graph_tests.rs,arcweft-lang-hir,17405,483,458,test,true,0
crates/arcweft-lang-hir/src/module/tests.rs,arcweft-lang-hir,27025,824,770,test,true,0
crates/arcweft-lang-hir/src/module.rs,arcweft-lang-hir,82913,2058,1932,production,true,0
crates/arcweft-lang-hir/src/pattern/child_edges.rs,arcweft-lang-hir,7138,191,169,production,true,16
crates/arcweft-lang-hir/src/pattern/tests.rs,arcweft-lang-hir,43892,1339,1260,test,true,0
crates/arcweft-lang-hir/src/pattern.rs,arcweft-lang-hir,37219,1039,888,production,true,0
crates/arcweft-lang-hir/src/proof_return/tests.rs,arcweft-lang-hir,12895,359,333,test,true,0
crates/arcweft-lang-hir/src/proof_return.rs,arcweft-lang-hir,24530,666,575,production,true,0
crates/arcweft-lang-hir/src/scope/tests.rs,arcweft-lang-hir,7732,268,247,test,true,0
crates/arcweft-lang-hir/src/scope.rs,arcweft-lang-hir,12283,441,358,production,true,0
crates/arcweft-lang-hir/src/slot/tests.rs,arcweft-lang-hir,39238,1134,1053,test,true,0
crates/arcweft-lang-hir/src/slot.rs,arcweft-lang-hir,45460,1291,1102,production,true,0
crates/arcweft-lang-hir/src/source_index/block_projection/assignment.rs,arcweft-lang-hir,4599,150,141,production,true,0
crates/arcweft-lang-hir/src/source_index/block_projection/keyword.rs,arcweft-lang-hir,9469,253,242,production,true,0
crates/arcweft-lang-hir/src/source_index/block_projection/required_operand.rs,arcweft-lang-hir,5577,168,158,production,true,0
crates/arcweft-lang-hir/src/source_index/block_projection/thread_control.rs,arcweft-lang-hir,43234,1311,1266,production,true,0
crates/arcweft-lang-hir/src/source_index/block_projection.rs,arcweft-lang-hir,94362,2761,2662,production,true,0
crates/arcweft-lang-hir/src/source_index/call_cursor.rs,arcweft-lang-hir,8306,229,191,production,true,0
crates/arcweft-lang-hir/src/source_index/control_projection.rs,arcweft-lang-hir,23562,720,686,production,true,0
crates/arcweft-lang-hir/src/source_index/expr_projection.rs,arcweft-lang-hir,37179,958,912,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/call.rs,arcweft-lang-hir,20948,594,571,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/block/keyword.rs,arcweft-lang-hir,6772,163,157,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/block/required_operand.rs,arcweft-lang-hir,3247,88,80,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/block.rs,arcweft-lang-hir,41369,969,948,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/control.rs,arcweft-lang-hir,15687,394,380,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/pattern.rs,arcweft-lang-hir,31099,772,744,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/payload.rs,arcweft-lang-hir,19053,479,461,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/tests.rs,arcweft-lang-hir,19448,552,528,test,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection/type_expectation.rs,arcweft-lang-hir,23982,583,562,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/candidate_projection.rs,arcweft-lang-hir,57306,1394,1353,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/dialogue_projection.rs,arcweft-lang-hir,8343,218,207,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/leaf.rs,arcweft-lang-hir,18125,483,454,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/projection.rs,arcweft-lang-hir,48817,1264,1244,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest/requirements.rs,arcweft-lang-hir,39571,990,962,production,true,0
crates/arcweft-lang-hir/src/source_index/expression_manifest.rs,arcweft-lang-hir,60462,1395,1323,production,true,0
crates/arcweft-lang-hir/src/source_index/flow_role.rs,arcweft-lang-hir,2697,104,86,production,true,32
crates/arcweft-lang-hir/src/source_index/item_projection/activity.rs,arcweft-lang-hir,19886,514,495,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/callable.rs,arcweft-lang-hir,28428,782,743,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/callable_source.rs,arcweft-lang-hir,38796,1066,1041,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/declaration.rs,arcweft-lang-hir,12665,335,316,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/entry.rs,arcweft-lang-hir,20818,540,515,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/entry_source.rs,arcweft-lang-hir,11120,306,291,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/extern_capability.rs,arcweft-lang-hir,13637,387,369,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/flow.rs,arcweft-lang-hir,58936,1658,1593,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/function.rs,arcweft-lang-hir,10633,327,313,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/host.rs,arcweft-lang-hir,7280,215,200,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/layer.rs,arcweft-lang-hir,16644,398,378,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/metric.rs,arcweft-lang-hir,16943,438,417,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/predicate.rs,arcweft-lang-hir,11733,367,357,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/proof.rs,arcweft-lang-hir,13997,434,420,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/resource.rs,arcweft-lang-hir,5275,141,134,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/style/expression_owners.rs,arcweft-lang-hir,1099,34,25,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/style/role_validation.rs,arcweft-lang-hir,4410,117,107,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/style.rs,arcweft-lang-hir,41171,1134,1075,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/trait_impl.rs,arcweft-lang-hir,37744,1004,967,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/use_declaration.rs,arcweft-lang-hir,14133,424,405,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/view.rs,arcweft-lang-hir,9735,258,247,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection/view_source.rs,arcweft-lang-hir,11822,372,349,production,true,0
crates/arcweft-lang-hir/src/source_index/item_projection.rs,arcweft-lang-hir,56665,1468,1404,production,true,0
crates/arcweft-lang-hir/src/source_index/item_role.rs,arcweft-lang-hir,6586,199,131,production,true,0
crates/arcweft-lang-hir/src/source_index/match_projection.rs,arcweft-lang-hir,11351,308,292,production,true,0
crates/arcweft-lang-hir/src/source_index/pattern_projection/payload_validation.rs,arcweft-lang-hir,20888,565,533,production,true,0
crates/arcweft-lang-hir/src/source_index/pattern_projection.rs,arcweft-lang-hir,53866,1344,1274,production,true,0
crates/arcweft-lang-hir/src/source_index/stmt_projection.rs,arcweft-lang-hir,9095,244,226,production,true,0
crates/arcweft-lang-hir/src/source_index/style_role.rs,arcweft-lang-hir,6525,215,176,production,true,93
crates/arcweft-lang-hir/src/source_index/tests.rs,arcweft-lang-hir,105853,3019,2841,test,true,0
crates/arcweft-lang-hir/src/source_index/thread_body_projection.rs,arcweft-lang-hir,40688,1083,1045,production,true,0
crates/arcweft-lang-hir/src/source_index/type_projection.rs,arcweft-lang-hir,48011,1142,1085,production,true,0
crates/arcweft-lang-hir/src/source_index/view_role.rs,arcweft-lang-hir,2684,77,52,production,true,30
crates/arcweft-lang-hir/src/source_index.rs,arcweft-lang-hir,56946,1731,1556,production,true,0
crates/arcweft-lang-hir/src/stmt/child_edges.rs,arcweft-lang-hir,24846,694,645,production,true,16
crates/arcweft-lang-hir/src/stmt/tests.rs,arcweft-lang-hir,58858,1664,1616,test,true,0
crates/arcweft-lang-hir/src/stmt/thread/tests.rs,arcweft-lang-hir,10688,307,275,test,true,0
